accessed_at,allergens,article_url,barcode,bpom_application_id,bpom_number,bpom_product_date,bpom_product_id,brand,carbohydrates_100g,categories,confidence_level,dataset,energy_kcal_100g,fat_100g,food_name,ingredients_as_label,labels,manufacturer,packaging,proteins_100g,province,record_id,salt_100g,source_api_url,source_url,sugars_100g,verification_status
2026-09-15T08:10:04.648830+00:00,,,,02,ML 040971000801885,2026-09-11,ERBA3147975202600005,DAPPY,,Produk BPOM Terdaftar,high,bpom_registered_food,,,BULDAK,,,TITIK TERANG SOLUSINDO,Plastik/Aluminium Foil (5 kg),,DKI Jakarta,bpom-3809dcec08e95c23a0f5,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.648862+00:00,,,,02,MD 241139014300084,2026-09-11,ERBA300205202600074,KINO,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Nastar Isi Selai Nanas,,,KINO INDONESIA,"Plastik Laminat (10 g), Plastik Laminat dalam Pouch Plastik Laminat (100 g/10 pcs @ 10 g), Plastik Laminat dalam Bucket Plastik Laminat (120 g/12 pcs @10 g), Plastik Laminat dalam Bucket Plastik Laminat (140 g/14 pcs @10 g)",,Banten,bpom-a8b94c6f7a750627df6d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.648893+00:00,,,,02,MD 240935017300027,2026-09-11,ERBA300280202600570,POP MIE,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Mi Instan Cup Mi Goreng Rasa Cabe Ijo,,,INDOFOOD CBP SUKSES MAKMUR,Cup Kertas/Plastik PE (75 g),,DKI Jakarta,bpom-636f88a2a95da998b9b7,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649077+00:00,,,,02,MD 243739014300041,2026-09-11,ERBA300289202600088,Biskitop,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kukis Cokelat ,,,GLORIA BISCO,"Plastik Metalized (270g, 280g, 300g)",,Jawa Timur,bpom-547b837231cb105bf0b2,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649120+00:00,,,,02,MD 273782000501853,2026-09-11,ERBA325071202600001,Cap Putri Minang,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Teh Hitam Celup Aroma Vanila,,,JAYA WIJAYA,"Kertas Saring, Plastik PP dan Karton ((9 g/5 pcs @1.8g, 10 g /5 pcs @2g, 18 g /10 pcs @1.8g, 20 g /10 pcs @2g, 27 g / 15 pcs @1.8g, 45 g /25 pcs @1.8g,  50 g /25 pcs @2g, 54 g /30 pcs @1.8g, 90 g /50 pcs @1.8g, 180 g /100 pcs @1.8g))",,Jawa Timur,bpom-f2758e9bfc8d65a114f3,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649158+00:00,,,,02,MD 042827040801179,2026-09-11,ERBA371431202600253,Cooking Master,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Rumput Laut Goreng Rasa Barbeque,,,KWANGCHEON KIM INDONESIA,"Plastik/Aluminium Foil (10 g, 20 g, 30 g, 50 g, 100 g, 150 g, 200 g, 250 g, 500 g, 600 g, 700 g 1 kg, 2 kg, 5 kg)",,Banten,bpom-fbe368aff8d9f9a2fa53,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649239+00:00,,,,02,MD 270233011500044,2026-09-10,ERBA301384202600069,KOBY,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Kembang Gula Karet Aneka Rasa (Tutti Frutti, Jeruk, Lemon)",,,UNION CONFECTIONERY,"Kertas dalam Toples Plastik PET (120g / 30pcs @4g, 200g / 50pcs @4g, 360 g / 90pcs @4g, 640g / 160pcs @4g, 700g / 175pcs @4g)",,Sumatera Utara,bpom-faffa9da28b2df468785,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649277+00:00,,,,02,MD 223195010300170,2026-09-10,ERBA312533202600045,NasiKita,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Nasi dengan Rendang Daging dan Sayur (Nasi Padang),,,LAUKITA BERSAMA INDONESIA,Tray Plastik PP (270 gram),,Banten,bpom-d70311681f7ceffd691b,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649310+00:00,,,,02,MD 242888006700173,2026-09-10,ERBA300148202600032,Kusuka,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Keripik Singkong Rasa Cheese Burger (Cheese Burger Cassava Chips),,,ARIRA PANGINDO,"Plastik/Aluminium Metalized (15g,16g,17g,18g,19g,20g,25g,30g,35g,40g,45g,50g,55g,60g,65g,68g,70g,75g,78g,80g,85g,90g,100g,110g,120g,125g,130g,140g,150g,155g,160g,165g,170g,175g,180g,200g,225g,250g,275g,300g,350g,375g,400g)",,Jawa Barat,bpom-a3a48307c5b51450d77f,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649340+00:00,,,,02,MD 270982003200613,2026-09-10,ERBA3125526202600110,DAZVIERA Fibloom,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Serbuk Rasa Elderberry,,,BELLEEA SUMBER BERKAT,Plastik Metalized dalam Box Karton (15 g/1 Sachet @15 g; 30 g/2 Sachet @15 g; 45 g/3 Sachet @15 g; 60 g/4 Sachet @15 g; 75 g/5 Sachet @15 g; 90 g/6 Sachet @15 g; 105 g/7 Sachet @15 g; 120 g/8 Sachet @15 g; 135 g/9 Sachet @15 g; 150 g/10 Sachet @15 g; 165 g/11 Sachet @15 g; 180 g/12 Sachet @15 g; 210 g/14 Sachet @15 g; 225 g/15 Sachet @15 g; 240 g/16 Sachet @15 g; 300 g/20 Sachet @15 g; 450 g/30 Sachet @15 g),,DKI Jakarta,bpom-f6a606c1880e7c7bf0ee,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649372+00:00,,,,02,ML 010967045700095,2026-09-10,ERBA300828202600026,Marie Brizard,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Sirup Gula Tebu (Sugar Cane Syrup),,,CLASSIC FINE FOODS INDONESIA,Botol Kaca (700 ml),,DKI Jakarta,bpom-7328aa9f8332f8fd4544,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649402+00:00,,,,02,MD 223782003900523,2026-09-10,ERBA300790202600135,VITA ,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Jeli Rasa Jambu,,,CS2 POLA SEHAT,"Gelas Plastik PP (220 ml, 230 ml, 240 ml, 250 ml, 260 ml, 270 ml)",,Banten,bpom-40f889dae3f641ec7f22,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649431+00:00,,,,02,MD 073133001800714,2026-09-10,ERBA300843202600040,Bonibon,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Cokelat Pasta dengan Rice Crispy,,,SOLID MULTI CHOCO PRIMA,Plastik Pet dalam Karton ( 120g/12 pcs@10g ),,Banten,bpom-58afd7a2f37fac731e41,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649462+00:00,,,,02,MD 023735001101357,2026-09-10,ERBA361199202600002,Apeloe,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Tepung olahan krispi kress kress bentuk COIN (Bulat) - Apeloe,,,M RICKY SUTRISNO,Plastik PE (400 gram),,Bali,bpom-bf9806eb25cf859b649e,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649774+00:00,,,,02,MD 242888003600468,2026-09-10,ERBA323978202600055,JacknJill Cloud9,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Makanan Ringan Bar Krispi Bersalut Cokelat Rasa Vanila,,,URC INDONESIA,"Plastik Multilayer (10g, 11g, 14g), Plastik Multilayer dan Karton (240g/24pcs@10g, 264g/24pcs@11g, 336g/24pcs@14g)",,Jawa Barat,bpom-bdfa1d316415a22f936d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649811+00:00,,,,02,MD 223782004700031,2026-09-10,ERBA300855202600021,M.BIO - QuickFresh,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Sari Buah Markisa,,,AGRO BENTAR GEMILANG,"BOTOL PLASTIK PET ( 100 ml , 150 ml , 250 ml , 330 ml , 350 ml , 500 ml , 1000 ml , 1500 ml )",,Jawa Timur,bpom-f72513a23648200bd7aa,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649846+00:00,,,,02,ML 240933011400090,2026-09-10,ERBA300647202600381,Beryls,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Cokelat Hitam (Dark Chocolate 57% Cocoa Coins),,,ANEKA SEMESTA NUTRISINDO,Plastik Laminat (1.5 kg),,DKI Jakarta,bpom-fcfe90f209f35346ea8e,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649877+00:00,,,,02,MD 241133003200488,2026-09-10,ERBA300259202600020,Dels,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Cokelat Chip Compound Hitam (Compound Dark Chocolate Chips),,,DELISARI NUSANTARA,"Plastik Metalized (100 g, 300 g, 1000 g)",,DKI Jakarta,bpom-9b57794bffc2d19ecb5b,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649907+00:00,,,,02,ML 273133014300567,2026-09-10,ERBA349455202600246,My Sweety,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Permen Lunak Aneka Rasa (Apel,Anggur,Nanas,Mangga,Melon,Stroberi)",,,CEMERLANG LOGAM JAMBHALA,"Plastik PP dalam Toples Plastik PET (264g, 300g, 320g, 500g)",,Banten,bpom-c34221d959b0a1370edd,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649948+00:00,,,,02,MD 020858000300333,2026-09-10,ERBA3148113202600003,Sabily ,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bandeng Presto,,,AFWAH NUR ANI,"Plastik PE (250 g, 500 g, 750 g, 1000 g)",,Lampung,bpom-4db8661e3c0839c66c3a,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.649981+00:00,,,,02,MD 805010169281,2026-09-10,EREG302150202600010,PRENAGEN ESENSIS design R26,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Susu Bubuk Rasa Vanila,,,PT SANGHIANG PERKASA,PlastikAluminium Foil dalam Karton 180 g 360 g,,DKI Jakarta,bpom-9b581aa5dea5e2711ce2,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650012+00:00,,,,02,MD 211182002100211,2026-09-10,ERBA300149202600012,DUA TIGA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Vodka Beraroma Black Forest  (Mengandung Alkohol ± 40% v/v),,,SAVANA TIRTA MAKMUR,"Botol Kaca (180 ml, 250 ml, 350 ml, 500 ml, 700 ml, dan 1000 ml)",,Jawa Tengah,bpom-e397b3127917fa24a15f,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650045+00:00,,,,02,MD 073139000700499,2026-09-10,ERBA360049202600003,Gerun,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Pai Isi,,,GERUN FOOD INDONESIA,Plastik LDPE dalam Karton (7200g / 20pcs @360g),,Banten,bpom-51bdf14aa589ce038082,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650076+00:00,,,,02,ML 240933028800090,2026-09-10,ERBA300647202600393,Beryls,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Cokelat Hitam Bentuk Koin 75% (Dark Chocolate Coins 75%),,,ANEKA SEMESTA NUTRISINDO,Plastik Laminat (350 g),,DKI Jakarta,bpom-01084df7b8efa6390dfc,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650107+00:00,,,,02,MD 243782002100895,2026-09-10,ERBA323988202600006,ZENLATTE,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Serbuk Teh Rasa Wangi Melati dengan Krimer (Jasmine Flavoured Milk Tea),,,SAKTI INTI PERKASA,"Plastik Laminat (25 g, 1 Kg)",,Jawa Timur,bpom-c9316c5931e0b6bcfea1,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650138+00:00,,,,02,ML 020927000501505,2026-09-10,ERBA371354202600004,Nature Shoestring French Fries (AA),,Produk BPOM Terdaftar,high,bpom_registered_food,,,kentang goreng beku,,,JOSE TIMOR INDO,2500,,DKI Jakarta,bpom-da8b926b7a7fc19e2740,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650183+00:00,,,,02,MD 242871027000321,2026-09-10,ERBA301109202600088,Indofood ,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bumbu Kaldu Rasa Jamur,,,NUGRAHA INDAH CITARASA INDONESIA,"Plastik / Aluminium Foil Sachet (8 g, 8,5 g, 9 g, 9,5 g, 10 g, 11 g, 12 g, 12,5 g, 13 g, 13.5 g, 15 g)",,DKI Jakarta,bpom-8665c3367c77ca68fcf6,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650214+00:00,,,,02,ML 020927000301505,2026-09-10,ERBA371354202600001,Nature’s Everlast Shoestring French Fries,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kentang Goreng Beku (Frozen French Fries),,,JOSE TIMOR INDO,"Plastik Tunggal (Monolayer), 2500 Gram",,DKI Jakarta,bpom-f13c11b02ef3b83d6cb4,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650268+00:00,,,,02,MD 070971000400736,2026-09-10,ERBA312063202600006,Kalduku,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kaldu Ayam,,,EGA MULTI CIPTA,"Kotak karton sekunder dan Plastik primer 100gr (25 blok @4gr), 160gr (40 blok @4gr)",,DKI Jakarta,bpom-c984cc43a82761cd2017,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650304+00:00,,,,02,MD 222821010400316,2026-09-10,EBTP301598202600002,SUN KOENANG KOENANG,,Produk BPOM Terdaftar,high,bpom_registered_food,,,BAHAN TAMBAHAN PANGAN CAMPURAN PEWARNA KUNING TELUR,,,OLIMPIC SARI RASA,BOTOL PLASTIK HDPE 15 ml 33 ml 60 ml 100 ml250 ml 500ml 750ml 1000 ml 5000 ml 10 L 20 L 30 L,,Jawa Barat,bpom-4962277814ab2b575ad2,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650335+00:00,,,,02,MD 223721003400786,2026-09-10,EBTP347691202600008,Burung Panca Warna,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bahan Tambahan Pangan Campuran Pewarna Merah Tua,,,UD. SERI GUNTING,Botol Plastik PP 15 ml 30 ml 55 ml 60 ml 1000 ml ,,Jawa Timur,bpom-e5841f6d265e741bcf10,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650364+00:00,,,,02,ML 210982084200046,2026-09-10,ERBA300628202600013,COINTREAU,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Liqueur Beraroma Jeruk (Mengandung alkohol +/- 40% v/v),,,MANDIRI GRAHA PERSADA,Botol kaca ( 700 ml ),,DKI Jakarta,bpom-0fd562e888ca5698031f,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650411+00:00,,,,02,MD 223182001900206,2026-09-10,ERBA301910202600036,GULARE,,Produk BPOM Terdaftar,high,bpom_registered_food,,,SIRUP RASA KARAMEL ASIN (SALTED CARAMEL FLAVOURED SYRUP),,,SWEETINDO PERKASA,"Plastik PET (500 ml, 600 ml, 700 ml, 750 ml, 800 ml, 850 ml, 900 ml, 950 ml,  1 L, 1.2 L, 2 L, 3 L, 4 L, 5 L, 20 L, 25 L)",,DKI Jakarta,bpom-fb9a91a88ddfbb4f8f35,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650443+00:00,,,,02,ML 272876000101317,2026-09-10,ERBA3126129202600001,Soluxe,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Pangan Tambahan Untuk Olahragawan Tinggi Energi Protein Rasa Cokelat (Chocolate Deluxe),,,NUTRI FIELD INDAH,Sachet Plastik dalam Box (250 g/ 10Sachet @25g),,Jawa Barat,bpom-b3f23264508243048fb0,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650474+00:00,,,,02,MD 223782005300031,2026-09-10,ERBA300855202600019,M.BIO - QuickFresh,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Squash Rasa Markisa,,,AGRO BENTAR GEMILANG,"BOTOL PLASTIK PET ( 250 ml , 500 ml , 600 ml , 1000 ml )",,Jawa Timur,bpom-7804062235a39b049d1c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650504+00:00,,,,02,MD 243782000201901,2026-09-10,ERBA3114030202600003,Krigan,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Minuman Serbuk Rasa Buah Persik, Mangga, Teh",,,KRIGAN BUMI NUSANTARA,Plastik/Aluminium Foil (1000 g),,Jawa Timur,bpom-5748c8b9b9eaa78f4c9c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650535+00:00,,,,02,MD 070971000300736,2026-09-10,ERBA312063202600005,Kalduku,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kaldu Ayam Bubuk,,,EGA MULTI CIPTA,Kotak karton sekunder dan Plastik primer 100gr,,DKI Jakarta,bpom-b9b9db0cc0b877dfa33c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650566+00:00,,,,02,MD 023139015900230,2026-09-10,ERBA323574202600096,THE RR CHOCOLATE,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kukis dengan Cokelat Chip (Chocolate Chips Cookies),,,MITRA HASIL BUMI,Plastik Pouch PP (75 g),,DKI Jakarta,bpom-4e3b67fd1524025f1fff,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650596+00:00,,,,02,MD 221111000700353,2026-09-10,ERBA300361202600348,Cimory,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Yogurt Rasa Original,,,CISARUA MOUNTAIN DAIRY,"Cup Plastik HDPE (400 ml, 500 ml, 1 L)",,Jawa Barat,bpom-e74a0dd4599ace92b425,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650625+00:00,,,,02,MD 243788003500202,2026-09-10,ERBA300225202600232,2000,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Makanan Ringan Ekstrudat Kentang dengan Sambal Tomat,,,SIANTAR TOP,"Plastik Metalized (7 g, 10 g, 14 g, 15 g, 16 g, 17 g, 18 g, 19 g, 20 g, 21 g, 22 g, 23 g, 24 g, 25 g, 26 g, 27 g, 28 g, 29 g, 30 g, 31 g, 32 g, 34 g, 60 g, 61 g, 62 g, 65 g, 68 g, 120 g, 124 g, 125 g, 126 g, 127 g, 128 g, 130 g, 138 g, 180 g, 182 g, 185 g, 187 g, 190 g, 192 g, 195 g, 200 g)",,Jawa Timur,bpom-c31d768624a8c8300d7d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650650+00:00,,,,02,MD 021488000300075,2026-09-10,ERBA3148387202600003,Keripik Pisang Segedong,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Keripik Buah,,,ZAMHUR SE,"Plastik PP (100 g, 200 g, 350 g, 500 g)",,Kalimantan Barat,bpom-bde299f7866337912ce2,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650679+00:00,,,,02,ML 250976003800151,2026-09-10,ERBA300696202600003,ENFAMIL A+,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Formula Lanjutan Untuk Bayi Usia 6 - 12 Bulan,,,MEAD JOHNSON INDONESIA,"Kaleng Timah (400g, 800g, 1800g)",,DKI Jakarta,bpom-4f8932d072fa14ae8949,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650711+00:00,,,,02,MD 271135001700320,2026-09-10,ERBA345679202500024,Koshoku,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kue Mochi Isi Selai Rasa Mangga,,,ROYAL UNIVERSAL DJAYA INDONESIA,Tray Plastik CPP dalam Plastik OPP (17g),,Jawa Tengah,bpom-c7921a357fed96481517,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650742+00:00,,,,02,ML 270982022000277,2026-09-10,ERBA300327202600072,Dilmah Windsor Forest ,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Teh Hitam Celup Rasa Mawar dan Safron (Rose Saffron Blush),,,DAVID ROY INDONESIA,"Kertas Saring, Kertas Sachet dan Karton (60 g/30 Sachet @2 g)",,DKI Jakarta,bpom-e450feadfd94166bb11d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650774+00:00,,,,02,MD 042846000900531,2026-09-10,ERBA345655202600026,Davez,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Gyoza,,,KIRANA SEMESTA PANGAN,Plastik multilayer (170 gram),,Jawa Barat,bpom-2f7fb27165453857d271,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650814+00:00,,,,02,ML 273133010200567,2026-09-10,ERBA349455202600245,PENGUIN BRAND,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Permen Keras Aneka Rasa (Leci, Stroberi, Apel, Nanas, Pisang) ",,,CEMERLANG LOGAM JAMBHALA,"Plastik PP dalam Plastik Laminat (8g, 48g, 60g, 100g, 120g, 200g, 250g, 300g, 360g, 400g, 450g , 500g, 1kg, 1.6kg, 2kg, 2.5kg, 3kg)",,Banten,bpom-9a40b5a3c090422270c7,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650850+00:00,,,,02,ML 240933028700090,2026-09-10,ERBA300647202600284,Beryls,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Cokelat Hitam Bentuk Koin 75% (Dark Chocolate Coins 75%),,,ANEKA SEMESTA NUTRISINDO,Plastik Laminat (1 kg),,DKI Jakarta,bpom-f67b99d2fef394e7cbca,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:04.650882+00:00,,,,02,ML 240939002600301,2026-09-10,ERBA300172202600017,OREO,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kue Bolu Cokelat dengan Krim Rasa Vanila,,,MONDELEZ INDONESIA TRADING,"Plastik Laminat (16g), Plastik Laminat dan Karton (96g / 6pcs @ 16g), Plastik Laminat dan Karton (192g / 12pcs @ 16g)",,DKI Jakarta,bpom-3372f707c0e8d44cc753,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
